name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
LA Colombe Inc,New York City,NY,10001,629 West 27th St,Not Available,0,0,0,Shopping & Stores,Miscellaneous Food Stores,Tea,2129477436,lacolombe.com,40.75241,-74.00744
Crossing Borders,Rochester,NY,14623,105 Lantern Lane,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9196806900,Not Available,43.105403,-77.630938
Manhasset Plandome Inc,Port Washington,NY,11050,62 Main St B,Not Available,0,0,0,Passenger Car Leasing,Local and Suburban Transit,Airport Transportation Services,5166270400,Not Available,40.830503,-73.687621
Jonathan Gregory,New York City,NY,10003,142 East 16th St Apartment 15c,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9173928840,Not Available,40.734566,-73.986456
Serdarevic Olivia N MD,New York City,NY,10028,103 East 84th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2127341602,Not Available,40.778861,-73.958009
Abc Auto Parts Inc,Syosset,NY,11791,231 Robbins Lane Unit 6,Not Available,0,0,0,Shopping & Stores,Auto and Home Supply Stores,Car Parts and Suppliers,5169427265,Not Available,40.79894,-73.51842
Stat Care Walk in Urgent Care,Hicksville,NY,11801,412 South Broadway,Not Available,0,0,0,Healthcare,"Health and Allied Services, NEC",Health Services,5169381550,statcarewalkin.com,40.75885,-73.51329
Blue velvet limo,Roosevelt,NY,11575,158 Grenada Avenue,Not Available,0,0,0,Passenger Car Leasing,"Local Passenger Transportation, NEC",Limousine Services,5164423999,Not Available,40.68883,-73.58598
Pta,New York City,NY,10003,101 5th Avenue Room 10f,Not Available,0,0,0,Restaurants & Bars,Restaurants,Pizza,2122551500,pta.org,40.73813,-73.991987
C E O 's Without Borders Incorporated,New York City,NY,10003,35 East 10th St Apartment 2f,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,2127904339,Not Available,40.732473,-73.992841
Veterans Of Foreign Wars Of The United S,Malverne,NY,11565,99 Church St,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Veterans' and Military Organizations,5168879113,Not Available,40.676398,-73.666663
Fadel Partners Inc,New York City,NY,10016,38 East 29th St Floor 9,Not Available,0,0,0,E-Commerce & IT Outsourcing,"Computer Related Services, NEC",Computer Consultants,6467366083,fadelpartners.com,40.74422,-73.98439
Beech Street Taxi,Long Beach,NY,11561,235 West Park Avenue Apartment 610,Not Available,0,0,0,Passenger Car Leasing,Taxicabs,Taxis and Transportation Services,5164314444,Not Available,40.588756,-73.670756
Richard C And Susan B Ernst Foundation,New York City,NY,10022,641 Lexington Avenue Floor 29,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC",Organizations,2128380211,Not Available,40.759054,-73.970294
Gbn LLC,New York City,NY,10002,275 Cherry St Apartment 26c,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7189865175,Not Available,40.711178,-73.988965
Mack Moze,New York City,NY,10023,New York City<br/>Soho-Meatpacking-Upper East Side-Upper West Side,Not Available,0,0,0,Other Business Services,"Business Services, NEC","Styling of Fashions, Apparel, Furniture, Textiles, Etc.",0,mackmoze.com,40.64541245,-73.958
Associated Insurance,Bethpage,NY,11714,2 Carson St,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,5168223319,Not Available,40.736446,-73.496
Painted Faux You,Syosset,NY,11791,n/a,Not Available,0,0,0,Furnishings,"Paint, Glass, and Wallpaper Stores",Paint,5166720630,paintedfauxyou.com,40.8262101,-73.502068
Michael Menkin Inc,New York City,NY,10017,579 5th Avenue Room 1118,Not Available,0,0,0,Other Consumer Products & Services,"Jewelry, Watches, Precious Stones, and Precious Metals",Wholesale Jewelers,2123711092,Not Available,40.756712,-73.978323
Sammi Beauty Skin Care Inc,New York City,NY,10013,115 Mott St Front B,Not Available,0,0,0,Consumer Services,Beauty Shops,Cosmetologists,2122199528,Not Available,40.717745,-73.9972
Kendall Realty Associates LLC,Rockville Centre,NY,11570,112 Arrandale Road,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate Buyers Representatives,6316786295,Not Available,40.677037,-73.634
Roundabout Theatre,New York City,NY,10036,240 West 43rd St,Not Available,0,0,0,Other Consumer Products & Services,"Motion Picture Theaters, Except Drive-In",Theatres,2129448221,roundabouttheatre.org,40.7573,-73.98787
Phoenix International,New York City,NY,10022,115 East 57th St,Not Available,0,0,0,Information Technology,Computer Processing and Data Preparation and Processing Services,Internet Providers,2129358800,Not Available,40.761391,-73.970072
Colliers International Li Management LLC,Mineola,NY,11501,114 Old Country Road Ll2,Not Available,0,0,0,Professional Services,Management Services,Management Services,5162840400,Not Available,40.73987,-73.634921
Sur,New York City,NY,10014,180 Varick St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Translators and Interpreters,2126274730,Not Available,40.727728,-74.005271
Canaan IV,New York City,NY,10026,95 Malcolm X Boulevard,Not Available,0,0,0,Shopping & Stores,Retail Bakeries,Bakeries,2126787984,Not Available,40.801269,-73.950315
Techs In A Sec LLC,New York City,NY,10001,244 5th Avenue<br/>Suite 200,Not Available,0,0,0,Computer Hardware,Computer Maintenance and Repair,Computer Repair Services,8666928324,Not Available,40.74406,-73.98774
Martin C Marcus Company,Hicksville,NY,11801,168 Rim Lane,Not Available,0,0,0,Professional Services,Management Services,Management Services,4252040689,Not Available,40.744387,-73.542016
Freedmedia LLC,Oceanside,NY,11572,3942 Sally Lane,Not Available,0,0,0,Advertising & Marketing,"Radio, Television, and Publishers' Advertising Representatives","Radio, Television, Publisher Representatives",5163199845,Not Available,40.614515,-73.628932
Thomas Kuhn,New York City,NY,10022,410 East 57th St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,2122234080,Not Available,40.758124,-73.96285
Aeron Software Incorporated,Malverne,NY,11565,333 Hempstead Avenue,Not Available,0,0,0,Computer Hardware,Computers and Computer Peripheral Equipment and Software,"Computers, Peripherals, and Software",5168370862,Not Available,40.676896,-73.668434
Jubilee News Inc,New York City,NY,10025,2659 Broadway,Not Available,0,0,0,Printing & Publishing,"Newspapers:  Publishing, or Publishing and Printing",Newspaper Publishing and Printing Manufacturers,2122228525,Not Available,40.79809,-73.96946
IL Posto Accanto,New York City,NY,10009,190 East 2nd St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,2122283562,ilpostoaccanto.com,40.722156,-73.983673
Penske Truck Rental,Amsterdam,NY,12010,3831 State Highway 30,Not Available,0,0,0,Passenger Car Leasing,"Truck Rental and Leasing, Without Drivers",Truck Renting and Leasing,5188534600,penske.com,43.03983,-74.20922
Liquor Right Now,New York City,NY,10003,69 2nd st,Not Available,0,0,0,Shopping & Stores,Liquor Stores,Liquor Stores,6465430211,liquorrightnow.com,40.7243522,-73.9891004
Twin-County Swimming Pool,Farmingdale,NY,11735,797 Conklin St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Swimming Pool Equipment Stores,6312491249,twincountypools.com,40.73542,-73.43328
Unitek Solutions,New Hyde Park,NY,11040,1801 Gilford Avenue,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,6512281735,Not Available,40.742257,-73.674205
Logan & Fisher,New York City,NY,10016,90 Park Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,2129841852,Not Available,40.750518,-73.978923
Zimmerman Sebastian MD,New York City,NY,10023,15 West 75th St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),6314770277,Not Available,40.778331,-73.974905
Kaufman Stuart MD,New York City,NY,10032,3959 Broadway,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2123058509,Not Available,40.83976,-73.94092
Jazz Limousine Service Inc,Plainview,NY,11803,4 Janet Drive,Not Available,0,0,0,Passenger Car Leasing,"Local Passenger Transportation, NEC",Limousine Services,5168224200,jazzlimo.com,40.76892,-73.49632
Council Student Flight Service,New York City,NY,10017,205 East 42nd St,Not Available,0,0,0,Travel & Leisure,Tour Operators,Tour Operators,2128222900,Not Available,40.750734,-73.973996
Wong Paul,New York City,NY,10013,168 Canal St # 300,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2123343735,Not Available,40.71653,-73.99723
I T Capital Services Inc,New York City,NY,10001,244 5th Avenue # B206,Not Available,0,0,0,Computer Software,Computer Programming Services,Computer Services,0,Not Available,40.744562,-73.98759
Northside Echocardiography,Rochester,NY,14621,1415 Portland Avenue # 555,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5853365050,Not Available,43.19177,-77.58443
Greenwich Agency Insurance Inc,New York City,NY,10038,116 John St Apartment 2212,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,2122331616,Not Available,40.707411,-74.005724
Adem Rifat,Massapequa,NY,11758,50 Division Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,5167975561,Not Available,40.653054,-73.478567
Posh Nail Salon & Spa,New York City,NY,10034,4865 Broadway,Not Available,0,0,0,Consumer Services,Beauty Shops,Manicurists,2125108862,Not Available,40.866767,-73.923935
Hsu Chaur-Dong MD,East Meadow,NY,11554,2201 Hempstead Turnpike,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5165726724,Not Available,40.725286,-73.554362
Blanchard Chiropractic,Rochester,NY,14618,2541 Monroe Avenue # 103,Not Available,0,0,0,Healthcare,Offices and Clinics of Chiropractors,Chiropractors,5852714270,blanchardchiropractic.com,43.11746,-77.5548
Goldner Abraham B,New York City,NY,10016,440 Park Avenue South,Not Available,0,0,0,Legal,Legal Services,Legal Services,2126964555,Not Available,40.744593,-73.983261
Galleon Advisors L L C,New York City,NY,10022,135 East 57th St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2123712809,Not Available,40.761115,-73.969201
Schwarz George MD,New York City,NY,10011,153 West 11th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2126047000,Not Available,40.73645,-74.00065
Dephoure Emily,New York City,NY,10017,425 Lexington Avenue Floor 15,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2124552000,simpsonthacher.com,40.752385,-73.975352
Cook Bolden Fran,New York City,NY,10019,425 West 59th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Clinics,2125236003,wehealny.org,40.765982,-73.985122
Dobrichovsky Mel,New York City,NY,10019,810 7th Avenue,Not Available,0,0,0,Professional Services,"Accounting, Auditing, and Bookkeeping Services",Certified Management Accountants,2129774849,Not Available,40.762715,-73.982283
Autographic Design,New York City,NY,10018,15 West 39th St,Not Available,0,0,0,Printing & Publishing,Commercial Art and Graphic Design,Graphic Services,2122216962,Not Available,40.751849,-73.982766
P V Trading LLC,New York City,NY,10002,83 Allen St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,2129669801,Not Available,40.718148,-73.991148
Rcl & Associates Inc,New York City,NY,10022,325 East 58th St,Not Available,0,0,0,Advertising & Marketing,Advertising Agencies,Advertising Agencies,2128384013,Not Available,40.759667,-73.96368
Assaf I Ltd,New York City,NY,10018,24 West 40th St,Not Available,0,0,0,Shopping & Stores,Family Clothing Stores,Clothing Stores,2122780121,Not Available,40.7527,-73.98314
Kite Jewelry Inc,New York City,NY,10013,213 Canal St,Not Available,0,0,0,Shopping & Stores,"Games, Toys, and Children's Vehicles, Except Dolls and Bicycles",Kites Manufacturers,2129663171,Not Available,40.717458,-73.998934
Boss Auto Sales,Rochester,NY,14611,15 Lynchford Park B,Not Available,0,0,0,Automotive Services,Motor Vehicle Dealers (New and Used),Used Car Dealers,0,bossautosales.net,43.151507,-77.643048
M Spa,Manhasset,NY,11030,135 Onderdonk Avenue,Not Available,0,0,0,Travel & Leisure,Physical Fitness Facilities,Health Spas,9178262014,Not Available,40.796779,-73.696081
Tamra Eve Hair & Makeup Salon,Farmingdale,NY,11735,95 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,5164547627,Not Available,40.7265,-73.44188
Island Auto Electric Inc,Valley Stream,NY,11580,35 East Merrick Road,Not Available,0,0,0,Shopping & Stores,Auto and Home Supply Stores,Car Parts and Suppliers,5165619000,Not Available,40.6644,-73.69658
O'Gorman Schramm Represents,New York City,NY,10014,642 Washington St Apartment 1a,Not Available,0,0,0,Professional Services,Management Consulting Services,Marketing Consultants,2126200284,stevenrandazzo.com,40.732321,-74.008767
Victoria Sanders & Assoc LLC,New York City,NY,10014,241 Avenue Of The Americas Apartment 11h,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,2126338811,victoriasanders.com,40.728553,-74.002796
Amies Place Foundation,New York City,NY,10003,1 5th Avenue,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,2126732070,Not Available,40.731984,-73.996336
Global Table,New York City,NY,10012,107 Sullivan St Front C,Not Available,0,0,0,Shopping & Stores,Miscellaneous Homefurnishings Stores,Housewares,2124315839,globaltable.com,40.725633,-73.997094
Fortunato Mauro,Massapequa,NY,11758,118 Clark Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,5165413132,Not Available,40.681088,-73.467592
Val Executive Resources Group,Rockville Centre,NY,11570,100 Merrick Road # 302e,Not Available,0,0,0,Other Business Services,Employment Agencies,Employment Agencies and Opportunities,5167649000,val-group.com,40.657889,-73.653599
All Island Taxi Of Rockville Centre Corp,Hempstead,NY,11550,35 Brooklyn Road,Not Available,0,0,0,Passenger Car Leasing,Taxicabs,Taxis and Transportation Services,3192777573,allislandtransportation.com,40.695313,-73.625274
Aza's Spa,Cedarhurst,NY,11516,127 Spruce St,Not Available,0,0,0,Travel & Leisure,Physical Fitness Facilities,Health Spas,5168817395,Not Available,40.62144,-73.72585
Short-N-Sweet Boutique,Oceanside,NY,11572,173 Merrick Road,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Ready-To-Wear Apparel,5167662049,Not Available,40.65381,-73.62982
Ronald Alan Ellsworth,Rochester,NY,14612,190 Armstrong Road,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,5856216667,Not Available,43.24582,-77.633157
St Mark's Coffee & Tea Inc,New York City,NY,10003,40 One Half Street Marks Place,Not Available,0,0,0,Restaurants & Bars,Restaurants,Coffee Shops,2125331982,Not Available,40.73125,-73.98836
Spectrum Financial Service Corp,New York City,NY,10001,330 7th Avenue,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,2129574444,Not Available,40.747573,-73.993195
American Renewable Energy Inc,Great Neck,NY,11021,17 Barstow Road # 310,Not Available,0,0,0,Building & Construction,Lumber and Other Building Materials Dealers,Energy Convservation Products,5168583745,Not Available,40.788304,-73.724885
Turkel Ann Ruth MD,New York City,NY,10025,350 Central Park West,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Psychiatrists,2127491818,Not Available,40.79088,-73.965265
Mti Residential Service,Freeport,NY,11520,Po Box 7439,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,5168685504,Not Available,40.65288,-73.587931
